chr	start	stop	extra
8	24950955	24956612	"gene_id ""NEFL""; transcript_id """"; db_xref ""GeneID:4747""; db_xref ""HGNC:HGNC:7739""; db_xref ""MIM:162280""; description ""neurofilament light chain""; gbkey ""Gene""; gene ""NEFL""; gene_biotype ""protein_coding""; gene_synonym ""CMT1F""; gene_synonym ""CMT2E""; gene_synonym ""CMTDIG""; gene_synonym ""NF-L""; gene_synonym ""NF68""; gene_synonym ""NFL""; gene_synonym ""PPP1R110""; "
8	25184689	25415711	"gene_id ""DOCK5""; transcript_id """"; db_xref ""GeneID:80005""; db_xref ""HGNC:HGNC:23476""; db_xref ""MIM:616904""; description ""dedicator of cytokinesis 5""; gbkey ""Gene""; gene ""DOCK5""; gene_biotype ""protein_coding""; "
8	25419258	25425040	"gene_id ""GNRH1""; transcript_id """"; db_xref ""GeneID:2796""; db_xref ""HGNC:HGNC:4419""; db_xref ""MIM:152760""; description ""gonadotropin releasing hormone 1""; gbkey ""Gene""; gene ""GNRH1""; gene_biotype ""protein_coding""; gene_synonym ""GNRH""; gene_synonym ""GRH""; gene_synonym ""LHRH""; gene_synonym ""LNRH""; "
8	25458931	25507917	"gene_id ""CDCA2""; transcript_id """"; db_xref ""GeneID:157313""; db_xref ""HGNC:HGNC:14623""; db_xref ""MIM:618785""; description ""cell division cycle associated 2""; gbkey ""Gene""; gene ""CDCA2""; gene_biotype ""protein_coding""; gene_synonym ""PPP1R81""; gene_synonym ""Repo-Man""; "
8	25841725	26045413	"gene_id ""EBF2""; transcript_id """"; db_xref ""GeneID:64641""; db_xref ""HGNC:HGNC:19090""; db_xref ""MIM:609934""; description ""EBF transcription factor 2""; gbkey ""Gene""; gene ""EBF2""; gene_biotype ""protein_coding""; gene_synonym ""COE2""; gene_synonym ""EBF-2""; gene_synonym ""O/E-3""; gene_synonym ""OE-3""; "
8	26383054	26413127	"gene_id ""BNIP3L""; transcript_id """"; db_xref ""GeneID:665""; db_xref ""HGNC:HGNC:1085""; db_xref ""MIM:605368""; description ""BCL2 interacting protein 3 like""; gbkey ""Gene""; gene ""BNIP3L""; gene_biotype ""protein_coding""; gene_synonym ""BNIP3a""; gene_synonym ""NIX""; "
8	26514031	26658175	"gene_id ""DPYSL2""; transcript_id """"; db_xref ""GeneID:1808""; db_xref ""HGNC:HGNC:3014""; db_xref ""MIM:602463""; description ""dihydropyrimidinase like 2""; gbkey ""Gene""; gene ""DPYSL2""; gene_biotype ""protein_coding""; gene_synonym ""CRMP-2""; gene_synonym ""CRMP2""; gene_synonym ""DHPRP2""; gene_synonym ""DRP-2""; gene_synonym ""DRP2""; gene_synonym ""N2A3""; gene_synonym ""ULIP-2""; gene_synonym ""ULIP2""; "
8	27596917	27614700	"gene_id ""CLU""; transcript_id """"; db_xref ""GeneID:1191""; db_xref ""HGNC:HGNC:2095""; db_xref ""MIM:185430""; description ""clusterin""; gbkey ""Gene""; gene ""CLU""; gene_biotype ""protein_coding""; gene_synonym ""AAG4""; gene_synonym ""APO-J""; gene_synonym ""APOJ""; gene_synonym ""CLI""; gene_synonym ""CLU1""; gene_synonym ""CLU2""; gene_synonym ""KUB1""; gene_synonym ""NA1/NA2""; gene_synonym ""SGP-2""; gene_synonym ""SGP2""; gene_synonym ""SP-40""; gene_synonym ""TRPM-2""; gene_synonym ""TRPM2""; "
8	27809624	27837817	"gene_id ""PBK""; transcript_id """"; db_xref ""GeneID:55872""; db_xref ""HGNC:HGNC:18282""; db_xref ""MIM:611210""; description ""PDZ binding kinase""; gbkey ""Gene""; gene ""PBK""; gene_biotype ""protein_coding""; gene_synonym ""CT84""; gene_synonym ""HEL164""; gene_synonym ""Nori-3""; gene_synonym ""SPK""; gene_synonym ""TOPK""; "
8	28345590	28386460	"gene_id ""ZNF395""; transcript_id """"; db_xref ""GeneID:55893""; db_xref ""HGNC:HGNC:18737""; db_xref ""MIM:609494""; description ""zinc finger protein 395""; gbkey ""Gene""; gene ""ZNF395""; gene_biotype ""protein_coding""; gene_synonym ""HDBP-2""; gene_synonym ""HDBP2""; gene_synonym ""HDRF-2""; gene_synonym ""PBF""; gene_synonym ""PRF-1""; gene_synonym ""PRF1""; gene_synonym ""Si-1-8-14""; "
8	28428412	28490229	"gene_id ""FBXO16""; transcript_id """"; db_xref ""GeneID:157574""; db_xref ""HGNC:HGNC:13618""; db_xref ""MIM:608519""; description ""F-box protein 16""; gbkey ""Gene""; gene ""FBXO16""; gene_biotype ""protein_coding""; gene_synonym ""FBX16""; "
8	29333064	29350684	"gene_id ""DUSP4""; transcript_id """"; db_xref ""GeneID:1846""; db_xref ""HGNC:HGNC:3070""; db_xref ""MIM:602747""; description ""dual specificity phosphatase 4""; gbkey ""Gene""; gene ""DUSP4""; gene_biotype ""protein_coding""; gene_synonym ""HVH2""; gene_synonym ""MKP-2""; gene_synonym ""MKP2""; gene_synonym ""TYP""; "
8	30063003	30083208	"gene_id ""SARAF""; transcript_id """"; db_xref ""GeneID:51669""; db_xref ""HGNC:HGNC:28789""; db_xref ""MIM:614768""; description ""store-operated calcium entry associated regulatory factor""; gbkey ""Gene""; gene ""SARAF""; gene_biotype ""protein_coding""; gene_synonym ""FOAP-7""; gene_synonym ""HSPC035""; gene_synonym ""TMEM66""; gene_synonym ""XTP3""; "
8	30095408	30138348	"gene_id ""LEPROTL1""; transcript_id """"; db_xref ""GeneID:23484""; db_xref ""HGNC:HGNC:6555""; db_xref ""MIM:607338""; description ""leptin receptor overlapping transcript like 1""; gbkey ""Gene""; gene ""LEPROTL1""; gene_biotype ""protein_coding""; gene_synonym ""HSPC112""; gene_synonym ""my047""; gene_synonym ""Vps55""; "
8	30131671	30144665	"gene_id ""MBOAT4""; transcript_id """"; db_xref ""GeneID:619373""; db_xref ""HGNC:HGNC:32311""; db_xref ""MIM:611940""; description ""membrane bound O-acyltransferase domain containing 4""; gbkey ""Gene""; gene ""MBOAT4""; gene_biotype ""protein_coding""; gene_synonym ""FKSG89""; gene_synonym ""GOAT""; gene_synonym ""OACT4""; "
8	30156369	30183639	"gene_id ""DCTN6""; transcript_id """"; db_xref ""GeneID:10671""; db_xref ""HGNC:HGNC:16964""; db_xref ""MIM:612963""; description ""dynactin subunit 6""; gbkey ""Gene""; gene ""DCTN6""; gene_biotype ""protein_coding""; gene_synonym ""p27""; gene_synonym ""WS-3""; gene_synonym ""WS3""; "
8	30785616	30812818	"gene_id ""PPP2CB""; transcript_id """"; db_xref ""GeneID:5516""; db_xref ""HGNC:HGNC:9300""; db_xref ""MIM:176916""; description ""protein phosphatase 2 catalytic subunit beta""; gbkey ""Gene""; gene ""PPP2CB""; gene_biotype ""protein_coding""; gene_synonym ""PP2Abeta""; gene_synonym ""PP2CB""; "
8	30831544	30913008	"gene_id ""TEX15""; transcript_id """"; db_xref ""GeneID:56154""; db_xref ""HGNC:HGNC:11738""; db_xref ""MIM:605795""; description ""testis expressed 15, meiosis and synapsis associated""; gbkey ""Gene""; gene ""TEX15""; gene_biotype ""protein_coding""; gene_synonym ""CT42""; gene_synonym ""SPGF25""; "
8	30995802	31033356	"gene_id ""PURG""; transcript_id """"; db_xref ""GeneID:29942""; db_xref ""HGNC:HGNC:17930""; db_xref ""MIM:618041""; description ""purine rich element binding protein G""; gbkey ""Gene""; gene ""PURG""; gene_biotype ""protein_coding""; gene_synonym ""PURG-A""; gene_synonym ""PURG-B""; gene_synonym ""PURGA""; gene_synonym ""PURGB""; "
8	33485182	33501262	"gene_id ""MAK16""; transcript_id """"; db_xref ""GeneID:84549""; db_xref ""HGNC:HGNC:13703""; description ""MAK16 homolog""; gbkey ""Gene""; gene ""MAK16""; gene_biotype ""protein_coding""; gene_synonym ""MAK16L""; gene_synonym ""RBM13""; "
8	33513475	33513578	"gene_id ""SNORD13""; transcript_id """"; db_xref ""GeneID:692084""; db_xref ""HGNC:HGNC:32711""; db_xref ""MIM:616664""; description ""small nucleolar RNA, C/D box 13""; gbkey ""Gene""; gene ""SNORD13""; gene_biotype ""snoRNA""; gene_synonym ""RNU13""; gene_synonym ""SNORD13A""; gene_synonym ""U13""; "
8	33591330	33600023	"gene_id ""DUSP26""; transcript_id """"; db_xref ""GeneID:78986""; db_xref ""HGNC:HGNC:28161""; db_xref ""MIM:618368""; description ""dual specificity phosphatase 26""; gbkey ""Gene""; gene ""DUSP26""; gene_biotype ""protein_coding""; gene_synonym ""DSP-4""; gene_synonym ""DUSP24""; gene_synonym ""LDP-4""; gene_synonym ""LDP4""; gene_synonym ""MKP-8""; gene_synonym ""MKP8""; gene_synonym ""NATA1""; gene_synonym ""NEAP""; gene_synonym ""SKRP3""; "
8	37695782	37700019	"gene_id ""ZNF703""; transcript_id """"; db_xref ""GeneID:80139""; db_xref ""HGNC:HGNC:25883""; db_xref ""MIM:617045""; description ""zinc finger protein 703""; gbkey ""Gene""; gene ""ZNF703""; gene_biotype ""protein_coding""; gene_synonym ""NLZ1""; gene_synonym ""ZEPPO1""; gene_synonym ""ZNF503L""; gene_synonym ""ZPO1""; "
8	37762546	37779768	"gene_id ""PLPBP""; transcript_id """"; db_xref ""GeneID:11212""; db_xref ""HGNC:HGNC:9457""; db_xref ""MIM:604436""; description ""pyridoxal phosphate binding protein""; gbkey ""Gene""; gene ""PLPBP""; gene_biotype ""protein_coding""; gene_synonym ""EPVB6D""; gene_synonym ""PROSC""; "
8	37843268	37849861	"gene_id ""BRF2""; transcript_id """"; db_xref ""GeneID:55290""; db_xref ""HGNC:HGNC:17298""; db_xref ""MIM:607013""; description ""BRF2 RNA polymerase III transcription initiation factor subunit""; gbkey ""Gene""; gene ""BRF2""; gene_biotype ""protein_coding""; gene_synonym ""BRFU""; gene_synonym ""TFIIIB50""; "
8	37962990	37966599	"gene_id ""ADRB3""; transcript_id """"; db_xref ""GeneID:155""; db_xref ""HGNC:HGNC:288""; db_xref ""MIM:109691""; description ""adrenoceptor beta 3""; gbkey ""Gene""; gene ""ADRB3""; gene_biotype ""protein_coding""; gene_synonym ""BETA3AR""; "
8	38030534	38060365	"gene_id ""EIF4EBP1""; transcript_id """"; db_xref ""GeneID:1978""; db_xref ""HGNC:HGNC:3288""; db_xref ""MIM:602223""; description ""eukaryotic translation initiation factor 4E binding protein 1""; gbkey ""Gene""; gene ""EIF4EBP1""; gene_biotype ""protein_coding""; gene_synonym ""4E-BP1""; gene_synonym ""4EBP1""; gene_synonym ""BP-1""; gene_synonym ""PHAS-I""; "
8	38142700	38150952	"gene_id ""STAR""; transcript_id """"; db_xref ""GeneID:6770""; db_xref ""HGNC:HGNC:11359""; db_xref ""MIM:600617""; description ""steroidogenic acute regulatory protein""; gbkey ""Gene""; gene ""STAR""; gene_biotype ""protein_coding""; gene_synonym ""STARD1""; "
8	38163321	38176730	"gene_id ""LSM1""; transcript_id """"; db_xref ""GeneID:27257""; db_xref ""HGNC:HGNC:20472""; db_xref ""MIM:607281""; description ""LSM1 homolog, mRNA degradation associated""; gbkey ""Gene""; gene ""LSM1""; gene_biotype ""protein_coding""; gene_synonym ""CASM""; gene_synonym ""YJL124C""; "
8	38176855	38213301	"gene_id ""BAG4""; transcript_id """"; db_xref ""GeneID:9530""; db_xref ""HGNC:HGNC:940""; db_xref ""MIM:603884""; description ""BAG cochaperone 4""; gbkey ""Gene""; gene ""BAG4""; gene_biotype ""protein_coding""; gene_synonym ""BAG-4""; gene_synonym ""SODD""; "
8	38269704	38382271	"gene_id ""NSD3""; transcript_id """"; db_xref ""GeneID:54904""; db_xref ""HGNC:HGNC:12767""; db_xref ""MIM:607083""; description ""nuclear receptor binding SET domain protein 3""; gbkey ""Gene""; gene ""NSD3""; gene_biotype ""protein_coding""; gene_synonym ""KMT3F""; gene_synonym ""KMT3G""; gene_synonym ""pp14328""; gene_synonym ""WHISTLE""; gene_synonym ""WHSC1L1""; "
8	39018616	39018685	"gene_id ""SNORD38D""; transcript_id """"; db_xref ""GeneID:109616979""; db_xref ""HGNC:HGNC:52228""; description ""small nucleolar RNA, C/D box 38D""; gbkey ""Gene""; gene ""SNORD38D""; gene_biotype ""snoRNA""; "
8	39584568	39730065	"gene_id ""ADAM18""; transcript_id """"; db_xref ""GeneID:8749""; db_xref ""HGNC:HGNC:196""; db_xref ""MIM:619495""; description ""ADAM metallopeptidase domain 18""; gbkey ""Gene""; gene ""ADAM18""; gene_biotype ""protein_coding""; gene_synonym ""ADAM27""; gene_synonym ""tMDCIII""; "
8	39913891	39928790	"gene_id ""IDO1""; transcript_id """"; db_xref ""GeneID:3620""; db_xref ""HGNC:HGNC:6059""; db_xref ""MIM:147435""; description ""indoleamine 2,3-dioxygenase 1""; gbkey ""Gene""; gene ""IDO1""; gene_biotype ""protein_coding""; gene_synonym ""IDO""; gene_synonym ""IDO-1""; gene_synonym ""INDO""; "
8	39934651	40016392	"gene_id ""IDO2""; transcript_id """"; db_xref ""GeneID:169355""; db_xref ""HGNC:HGNC:27269""; db_xref ""MIM:612129""; description ""indoleamine 2,3-dioxygenase 2""; gbkey ""Gene""; gene ""IDO2""; gene_biotype ""protein_coding""; gene_synonym ""INDOL1""; "
8	40153482	40155310	"gene_id ""TCIM""; transcript_id """"; db_xref ""GeneID:56892""; db_xref ""HGNC:HGNC:1357""; db_xref ""MIM:607702""; description ""transcriptional and immune response regulator""; gbkey ""Gene""; gene ""TCIM""; gene_biotype ""protein_coding""; gene_synonym ""C8orf4""; gene_synonym ""TC-1""; gene_synonym ""TC1""; "
8	41261962	41309473	"gene_id ""SFRP1""; transcript_id """"; db_xref ""GeneID:6422""; db_xref ""HGNC:HGNC:10776""; db_xref ""MIM:604156""; description ""secreted frizzled related protein 1""; gbkey ""Gene""; gene ""SFRP1""; gene_biotype ""protein_coding""; gene_synonym ""FRP""; gene_synonym ""FRP-1""; gene_synonym ""FRP1""; gene_synonym ""FrzA""; gene_synonym ""SARP2""; "
8	41426655	41426727	"gene_id ""SNORD65B""; transcript_id """"; db_xref ""GeneID:109616980""; db_xref ""HGNC:HGNC:52231""; description ""small nucleolar RNA, C/D box 65B""; gbkey ""Gene""; gene ""SNORD65B""; gene_biotype ""snoRNA""; "
8	41490396	41510980	"gene_id ""GOLGA7""; transcript_id """"; db_xref ""GeneID:51125""; db_xref ""HGNC:HGNC:24876""; db_xref ""MIM:609453""; description ""golgin A7""; gbkey ""Gene""; gene ""GOLGA7""; gene_biotype ""protein_coding""; gene_synonym ""GCP16""; gene_synonym ""GOLGA3AP1""; gene_synonym ""GOLGA7A""; gene_synonym ""HSPC041""; "
8	41645177	41650817	"gene_id ""NKX6-3""; transcript_id """"; db_xref ""GeneID:157848""; db_xref ""HGNC:HGNC:26328""; db_xref ""MIM:610772""; description ""NK6 homeobox 3""; gbkey ""Gene""; gene ""NKX6-3""; gene_biotype ""protein_coding""; gene_synonym ""NKX6.3""; "
8	41653225	41896741	"gene_id ""ANK1""; transcript_id """"; db_xref ""GeneID:286""; db_xref ""HGNC:HGNC:492""; db_xref ""MIM:612641""; description ""ankyrin 1""; gbkey ""Gene""; gene ""ANK1""; gene_biotype ""protein_coding""; gene_synonym ""ANK""; gene_synonym ""SPH1""; gene_synonym ""SPH2""; "
8	41929479	42051987	"gene_id ""KAT6A""; transcript_id """"; db_xref ""GeneID:7994""; db_xref ""HGNC:HGNC:13013""; db_xref ""MIM:601408""; description ""lysine acetyltransferase 6A""; gbkey ""Gene""; gene ""KAT6A""; gene_biotype ""protein_coding""; gene_synonym ""ARTHS""; gene_synonym ""MOZ""; gene_synonym ""MRD32""; gene_synonym ""MYST-3""; gene_synonym ""MYST3""; gene_synonym ""RUNXBP2""; gene_synonym ""ZC2HC6A""; gene_synonym ""ZNF220""; "
8	42174718	42207565	"gene_id ""PLAT""; transcript_id """"; db_xref ""GeneID:5327""; db_xref ""HGNC:HGNC:9051""; db_xref ""MIM:173370""; description ""plasminogen activator, tissue type""; gbkey ""Gene""; gene ""PLAT""; gene_biotype ""protein_coding""; gene_synonym ""T-PA""; gene_synonym ""TPA""; "
8	42541148	42555195	"gene_id ""SMIM19""; transcript_id """"; db_xref ""GeneID:114926""; db_xref ""HGNC:HGNC:25166""; description ""small integral membrane protein 19""; gbkey ""Gene""; gene ""SMIM19""; gene_biotype ""protein_coding""; gene_synonym ""C8orf40""; "
8	42836674	42843325	"gene_id ""THAP1""; transcript_id """"; db_xref ""GeneID:55145""; db_xref ""HGNC:HGNC:20856""; db_xref ""MIM:609520""; description ""THAP domain containing 1""; gbkey ""Gene""; gene ""THAP1""; gene_biotype ""protein_coding""; gene_synonym ""DYT6""; "
8	42896978	43030535	"gene_id ""HOOK3""; transcript_id """"; db_xref ""GeneID:84376""; db_xref ""HGNC:HGNC:23576""; db_xref ""MIM:607825""; description ""hook microtubule tethering protein 3""; gbkey ""Gene""; gene ""HOOK3""; gene_biotype ""protein_coding""; gene_synonym ""HK3""; "
8	43056323	43085785	"gene_id ""FNTA""; transcript_id """"; db_xref ""GeneID:2339""; db_xref ""HGNC:HGNC:3782""; db_xref ""MIM:134635""; description ""farnesyltransferase, CAAX box, alpha""; gbkey ""Gene""; gene ""FNTA""; gene_biotype ""protein_coding""; gene_synonym ""FPTA""; gene_synonym ""PGGT1A""; gene_synonym ""PTAR2""; "
8	43093515	43123434	"gene_id ""POMK""; transcript_id """"; db_xref ""GeneID:84197""; db_xref ""HGNC:HGNC:26267""; db_xref ""MIM:615247""; description ""protein O-mannose kinase""; gbkey ""Gene""; gene ""POMK""; gene_biotype ""protein_coding""; gene_synonym ""MDDGA12""; gene_synonym ""MDDGC12""; gene_synonym ""SGK196""; "
8	47736913	47738164	"gene_id ""CEBPD""; transcript_id """"; db_xref ""GeneID:1052""; db_xref ""HGNC:HGNC:1835""; db_xref ""MIM:116898""; description ""CCAAT enhancer binding protein delta""; gbkey ""Gene""; gene ""CEBPD""; gene_biotype ""protein_coding""; gene_synonym ""C/EBP-delta""; gene_synonym ""CELF""; gene_synonym ""CRP3""; gene_synonym ""NF-IL6-beta""; "
8	47773111	47960136	"gene_id ""PRKDC""; transcript_id """"; db_xref ""GeneID:5591""; db_xref ""HGNC:HGNC:9413""; db_xref ""MIM:600899""; description ""protein kinase, DNA-activated, catalytic subunit""; gbkey ""Gene""; gene ""PRKDC""; gene_biotype ""protein_coding""; gene_synonym ""DNA-PKC""; gene_synonym ""DNA-PKcs""; gene_synonym ""DNAPK""; gene_synonym ""DNAPKc""; gene_synonym ""DNPK1""; gene_synonym ""HYRC""; gene_synonym ""HYRC1""; gene_synonym ""IMD26""; gene_synonym ""p350""; gene_synonym ""XRCC7""; "
8	47960941	47978160	"gene_id ""MCM4""; transcript_id """"; db_xref ""GeneID:4173""; db_xref ""HGNC:HGNC:6947""; db_xref ""MIM:602638""; description ""minichromosome maintenance complex component 4""; gbkey ""Gene""; gene ""MCM4""; gene_biotype ""protein_coding""; gene_synonym ""CDC21""; gene_synonym ""CDC54""; gene_synonym ""hCdc21""; gene_synonym ""IMD54""; gene_synonym ""NKCD""; gene_synonym ""NKGCD""; gene_synonym ""P1-CDC21""; "
8	48917598	48921429	"gene_id ""SNAI2""; transcript_id """"; db_xref ""GeneID:6591""; db_xref ""HGNC:HGNC:11094""; db_xref ""MIM:602150""; description ""snail family transcriptional repressor 2""; gbkey ""Gene""; gene ""SNAI2""; gene_biotype ""protein_coding""; gene_synonym ""SLUG""; gene_synonym ""SLUGH""; gene_synonym ""SLUGH1""; gene_synonym ""SNAIL2""; gene_synonym ""WS2D""; "
8	49054336	49076093	"gene_id ""PPDPFL""; transcript_id """"; db_xref ""GeneID:492307""; db_xref ""HGNC:HGNC:31745""; description ""pancreatic progenitor cell differentiation and proliferation factor like""; gbkey ""Gene""; gene ""PPDPFL""; gene_biotype ""protein_coding""; gene_synonym ""C8orf22""; "
8	52534037	52565430	"gene_id ""ALKAL1""; transcript_id """"; db_xref ""GeneID:389658""; db_xref ""HGNC:HGNC:33775""; db_xref ""MIM:619670""; description ""ALK and LTK ligand 1""; gbkey ""Gene""; gene ""ALKAL1""; gene_biotype ""protein_coding""; gene_synonym ""AUGA""; gene_synonym ""AUGB""; gene_synonym ""FAM150A""; gene_synonym ""UNQ9433""; "
8	52939182	52943734	"gene_id ""NPBWR1""; transcript_id """"; db_xref ""GeneID:2831""; db_xref ""HGNC:HGNC:4522""; db_xref ""MIM:600730""; description ""neuropeptides B and W receptor 1""; gbkey ""Gene""; gene ""NPBWR1""; gene_biotype ""protein_coding""; gene_synonym ""GPR7""; "
8	53225724	53251637	"gene_id ""OPRK1""; transcript_id """"; db_xref ""GeneID:4986""; db_xref ""HGNC:HGNC:8154""; db_xref ""MIM:165196""; description ""opioid receptor kappa 1""; gbkey ""Gene""; gene ""OPRK1""; gene_biotype ""protein_coding""; gene_synonym ""K-OR-1""; gene_synonym ""KOP""; gene_synonym ""KOR""; gene_synonym ""KOR-1""; gene_synonym ""KOR1""; gene_synonym ""OPRK""; "
8	53851795	53959304	"gene_id ""RGS20""; transcript_id """"; db_xref ""GeneID:8601""; db_xref ""HGNC:HGNC:14600""; db_xref ""MIM:607193""; description ""regulator of G protein signaling 20""; gbkey ""Gene""; gene ""RGS20""; gene_biotype ""protein_coding""; gene_synonym ""g(z)GAP""; gene_synonym ""gz-GAP""; gene_synonym ""RGSZ1""; gene_synonym ""ZGAP1""; "
8	54135241	54148514	"gene_id ""MRPL15""; transcript_id """"; db_xref ""GeneID:29088""; db_xref ""HGNC:HGNC:14054""; db_xref ""MIM:611828""; description ""mitochondrial ribosomal protein L15""; gbkey ""Gene""; gene ""MRPL15""; gene_biotype ""protein_coding""; gene_synonym ""HSPC145""; gene_synonym ""L15mt""; gene_synonym ""MRP-L15""; gene_synonym ""MRP-L7""; gene_synonym ""RPML7""; "
8	54330686	54330895	"gene_id ""RNU105C""; transcript_id """"; db_xref ""GeneID:26766""; db_xref ""HGNC:HGNC:10104""; description ""RNA, U105C small nucleolar""; gbkey ""Gene""; gene ""RNU105C""; gene_biotype ""snoRNA""; gene_synonym ""E1-5""; gene_synonym ""E1-6""; "
